x0,top,text,size,fontname
378.6,490.2,o,10.0,BCDFEE+ArialMT
384.2,490.2,n,10.0,BCDFEE+ArialMT
389.7,490.2, ,10.0,BCDFEE+ArialMT
392.4,490.2,t,10.0,BCDFEE+ArialMT
395.3,490.2,e,10.0,BCDFEE+ArialMT
400.8,490.2,s,10.0,BCDFEE+ArialMT
405.9,490.2,t,10.0,BCDFEE+ArialMT
408.6,490.2,i,10.0,BCDFEE+ArialMT
410.9,490.2,n,10.0,BCDFEE+ArialMT
416.4,490.2,g,10.0,BCDFEE+ArialMT
421.9,490.2,",",10.0,BCDFEE+ArialMT
424.8,490.2, ,10.0,BCDFEE+ArialMT
427.6,490.2,a,10.0,BCDFEE+ArialMT
433.1,490.2,n,10.0,BCDFEE+ArialMT
438.6,490.2,d,10.0,BCDFEE+ArialMT
444.1,490.2, ,10.0,BCDFEE+ArialMT
447.0,490.2,e,10.0,BCDFEE+ArialMT
452.5,490.2,t,10.0,BCDFEE+ArialMT
455.3,490.2,h,10.0,BCDFEE+ArialMT
460.9,490.2,i,10.0,BCDFEE+ArialMT
463.1,490.2,c,10.0,BCDFEE+ArialMT
468.1,490.2,a,10.0,BCDFEE+ArialMT
473.6,490.2,l,10.0,BCDFEE+ArialMT
475.8,490.2, ,10.0,BCDFEE+ArialMT
478.6,490.2,h,10.0,BCDFEE+ArialMT
484.2,490.2,a,10.0,BCDFEE+ArialMT
489.7,490.2,c,10.0,BCDFEE+ArialMT
494.7,490.2,k,10.0,BCDFEE+ArialMT
499.7,490.2,i,10.0,BCDFEE+ArialMT
501.9,490.2,n,10.0,BCDFEE+ArialMT
507.5,490.2,g,10.0,BCDFEE+ArialMT
513.1,490.2, ,10.0,BCDFEE+ArialMT
515.8,490.2,t,10.0,BCDFEE+ArialMT
518.5,490.2,e,10.0,BCDFEE+ArialMT
524.1,490.2,c,10.0,BCDFEE+ArialMT
529.1,490.2,h,10.0,BCDFEE+ArialMT
534.7,490.2,n,10.0,BCDFEE+ArialMT
540.3,490.2,i,10.0,BCDFEE+ArialMT
542.5,490.2,q,10.0,BCDFEE+ArialMT
548.1,490.2,u,10.0,BCDFEE+ArialMT
553.5,490.2,e,10.0,BCDFEE+ArialMT
559.1,490.2,s,10.0,BCDFEE+ArialMT
564.1,490.2,.,10.0,BCDFEE+ArialMT
567.5,489.3, ,11.0,BCDFEE+ArialMT
46.3,504.1,•,11.0,BCDHEE+SymbolMT
51.4,504.0, ,11.0,BCDFEE+ArialMT
64.3,504.8,W,10.0,BCDFEE+ArialMT
73.7,504.8,o,10.0,BCDFEE+ArialMT
79.2,504.8,r,10.0,BCDFEE+ArialMT
82.6,504.8,k,10.0,BCDFEE+ArialMT
87.6,504.8,e,10.0,BCDFEE+ArialMT
93.2,504.8,d,10.0,BCDFEE+ArialMT
98.7,504.8, ,10.0,BCDFEE+ArialMT
101.4,504.8,w,10.0,BCDFEE+ArialMT
108.7,504.8,i,10.0,BCDFEE+ArialMT
110.9,504.8,t,10.0,BCDFEE+ArialMT
113.7,504.8,h,10.0,BCDFEE+ArialMT
119.3,504.8, ,10.0,BCDFEE+ArialMT
122.0,504.8,i,10.0,BCDFEE+ArialMT
124.3,504.8,n,10.0,BCDFEE+ArialMT
129.8,504.8,d,10.0,BCDFEE+ArialMT
135.3,504.8,u,10.0,BCDFEE+ArialMT
140.9,504.8,s,10.0,BCDFEE+ArialMT
145.9,504.8,t,10.0,BCDFEE+ArialMT
148.7,504.8,r,10.0,BCDFEE+ArialMT
152.0,504.8,y,10.0,BCDFEE+ArialMT
157.0,504.8, ,10.0,BCDFEE+ArialMT
159.8,504.8,t,10.0,BCDFEE+ArialMT
162.6,504.8,o,10.0,BCDFEE+ArialMT
168.1,504.8,o,10.0,BCDFEE+ArialMT
173.7,504.8,l,10.0,BCDFEE+ArialMT
175.8,504.8,s,10.0,BCDFEE+ArialMT
180.9,504.8, ,10.0,BCDFEE+ArialMT
183.7,504.8,s,10.0,BCDFEE+ArialMT
188.8,504.8,u,10.0,BCDFEE+ArialMT
194.3,504.8,c,10.0,BCDFEE+ArialMT
199.3,504.8,h,10.0,BCDFEE+ArialMT
204.9,504.8, ,10.0,BCDFEE+ArialMT
207.6,504.8,a,10.0,BCDFEE+ArialMT
213.1,504.8,s,10.0,BCDFEE+ArialMT
218.2,504.8, ,10.0,BCDFEE+ArialMT
220.9,504.8,W,10.0,BCDFEE+ArialMT
230.4,504.8,i,10.0,BCDFEE+ArialMT
232.5,504.8,r,10.0,BCDFEE+ArialMT
235.9,504.8,e,10.0,BCDFEE+ArialMT
241.4,504.8,s,10.0,BCDFEE+ArialMT
246.4,504.8,h,10.0,BCDFEE+ArialMT
252.0,504.8,a,10.0,BCDFEE+ArialMT
257.5,504.8,r,10.0,BCDFEE+ArialMT
260.8,504.8,k,10.0,BCDFEE+ArialMT
265.9,504.8,",",10.0,BCDFEE+ArialMT
268.6,504.8, ,10.0,BCDFEE+ArialMT
271.4,504.8,M,10.0,BCDFEE+ArialMT
279.8,504.8,e,10.0,BCDFEE+ArialMT
285.3,504.8,t,10.0,BCDFEE+ArialMT
288.1,504.8,a,10.0,BCDFEE+ArialMT
293.6,504.8,s,10.0,BCDFEE+ArialMT
298.6,504.8,p,10.0,BCDFEE+ArialMT
304.2,504.8,l,10.0,BCDFEE+ArialMT
306.4,504.8,o,10.0,BCDFEE+ArialMT
311.9,504.8,i,10.0,BCDFEE+ArialMT
314.2,504.8,t,10.0,BCDFEE+ArialMT
316.9,504.8,",",10.0,BCDFEE+ArialMT
319.7,504.8, ,10.0,BCDFEE+ArialMT
322.5,504.8,B,10.0,BCDFEE+ArialMT
329.2,504.8,u,10.0,BCDFEE+ArialMT
334.7,504.8,r,10.0,BCDFEE+ArialMT
338.0,504.8,p,10.0,BCDFEE+ArialMT
343.6,504.8, ,10.0,BCDFEE+ArialMT
346.4,504.8,S,10.0,BCDFEE+ArialMT
353.0,504.8,u,10.0,BCDFEE+ArialMT
358.6,504.8,i,10.0,BCDFEE+ArialMT
360.8,504.8,t,10.0,BCDFEE+ArialMT
363.6,504.8,e,10.0,BCDFEE+ArialMT
369.1,504.8,",",10.0,BCDFEE+ArialMT
371.9,504.8, ,10.0,BCDFEE+ArialMT
374.7,504.8,a,10.0,BCDFEE+ArialMT
380.3,504.8,n,10.0,BCDFEE+ArialMT
385.8,504.8,d,10.0,BCDFEE+ArialMT
391.4,504.8, ,10.0,BCDFEE+ArialMT
394.2,504.8,N,10.0,BCDFEE+ArialMT
401.4,504.8,m,10.0,BCDFEE+ArialMT
409.7,504.8,a,10.0,BCDFEE+ArialMT
415.3,504.8,p,10.0,BCDFEE+ArialMT
420.8,504.8, ,10.0,BCDFEE+ArialMT
423.6,504.8,f,10.0,BCDFEE+ArialMT
426.4,504.8,o,10.0,BCDFEE+ArialMT
432.0,504.8,r,10.0,BCDFEE+ArialMT
435.3,504.8, ,10.0,BCDFEE+ArialMT
438.0,504.8,r,10.0,BCDFEE+ArialMT
441.4,504.8,e,10.0,BCDFEE+ArialMT
446.9,504.8,a,10.0,BCDFEE+ArialMT
452.4,504.8,l,10.0,BCDFEE+ArialMT
455.0,504.8,-,10.0,BCDFEE+ArialMT
458.4,504.8,t,10.0,BCDFEE+ArialMT
461.2,504.8,i,10.0,BCDFEE+ArialMT
463.4,504.8,m,10.0,BCDFEE+ArialMT
471.7,504.8,e,10.0,BCDFEE+ArialMT
477.3,504.8, ,10.0,BCDFEE+ArialMT
480.1,504.8,s,10.0,BCDFEE+ArialMT
485.1,504.8,e,10.0,BCDFEE+ArialMT
490.7,504.8,c,10.0,BCDFEE+ArialMT
495.7,504.8,u,10.0,BCDFEE+ArialMT
501.2,504.8,r,10.0,BCDFEE+ArialMT
504.5,504.8,i,10.0,BCDFEE+ArialMT
506.7,504.8,t,10.0,BCDFEE+ArialMT
509.5,504.8,y,10.0,BCDFEE+ArialMT
514.5,504.8, ,10.0,BCDFEE+ArialMT
517.3,504.8,a,10.0,BCDFEE+ArialMT
522.9,504.8,n,10.0,BCDFEE+ArialMT
528.4,504.8,a,10.0,BCDFEE+ArialMT
533.9,504.8,l,10.0,BCDFEE+ArialMT
536.1,504.8,y,10.0,BCDFEE+ArialMT
541.1,504.8,s,10.0,BCDFEE+ArialMT
546.1,504.8,i,10.0,BCDFEE+ArialMT
548.4,504.8,s,10.0,BCDFEE+ArialMT
553.4,504.8,.,10.0,BCDFEE+ArialMT
556.3,504.0, ,11.0,BCDFEE+ArialMT
46.3,518.6,•,11.0,BCDHEE+SymbolMT
51.4,518.5, ,11.0,BCDFEE+ArialMT
64.3,519.4,C,10.0,BCDFEE+ArialMT
71.5,519.4,o,10.0,BCDFEE+ArialMT
77.1,519.4,m,10.0,BCDFEE+ArialMT
85.4,519.4,p,10.0,BCDFEE+ArialMT
91.0,519.4,l,10.0,BCDFEE+ArialMT
93.1,519.4,e,10.0,BCDFEE+ArialMT
98.7,519.4,t,10.0,BCDFEE+ArialMT
101.5,519.4,e,10.0,BCDFEE+ArialMT
107.1,519.4,d,10.0,BCDFEE+ArialMT
112.6,519.4, ,10.0,BCDFEE+ArialMT
115.4,519.4,a,10.0,BCDFEE+ArialMT
121.0,519.4, ,10.0,BCDFEE+ArialMT
123.7,519.4,m,10.0,BCDFEE+ArialMT
132.1,519.4,i,10.0,BCDFEE+ArialMT
134.3,519.4,n,10.0,BCDFEE+ArialMT
139.8,519.4,i,10.0,BCDFEE+ArialMT
142.1,519.4, ,10.0,BCDFEE+ArialMT
144.8,519.4,p,10.0,BCDFEE+ArialMT
150.4,519.4,r,10.0,BCDFEE+ArialMT
153.7,519.4,o,10.0,BCDFEE+ArialMT
159.2,519.4,j,10.0,BCDFEE+ArialMT
161.5,519.4,e,10.0,BCDFEE+ArialMT
167.0,519.4,c,10.0,BCDFEE+ArialMT
172.0,519.4,t,10.0,BCDFEE+ArialMT
174.8,519.4, ,10.0,BCDFEE+ArialMT
177.7,519.4,–,10.0,BCDIEE+ArialMT
183.2,519.4, ,10.0,BCDFEE+ArialMT
186.1,519.4,B,10.0,BCDFEE+ArialMT
192.7,519.4,r,10.0,BCDFEE+ArialMT
196.0,519.4,u,10.0,BCDFEE+ArialMT
201.5,519.4,t,10.0,BCDFEE+ArialMT
204.3,519.4,e,10.0,BCDFEE+ArialMT
209.8,519.4, ,10.0,BCDFEE+ArialMT
212.6,519.4,F,10.0,BCDFEE+ArialMT
218.8,519.4,o,10.0,BCDFEE+ArialMT
224.3,519.4,r,10.0,BCDFEE+ArialMT
227.7,519.4,c,10.0,BCDFEE+ArialMT
232.7,519.4,e,10.0,BCDFEE+ArialMT
238.3,519.4, ,10.0,BCDFEE+ArialMT
241.0,519.4,S,10.0,BCDFEE+ArialMT
247.7,519.4,i,10.0,BCDFEE+ArialMT
249.9,519.4,m,10.0,BCDFEE+ArialMT
258.2,519.4,u,10.0,BCDFEE+ArialMT
263.8,519.4,l,10.0,BCDFEE+ArialMT
265.9,519.4,a,10.0,BCDFEE+ArialMT
271.5,519.4,t,10.0,BCDFEE+ArialMT
274.3,519.4,i,10.0,BCDFEE+ArialMT
276.5,519.4,o,10.0,BCDFEE+ArialMT
282.1,519.4,n,10.0,BCDFEE+ArialMT
287.7,519.4, ,10.0,BCDFEE+ArialMT
290.4,519.4,T,10.0,BCDFEE+ArialMT
296.5,519.4,o,10.0,BCDFEE+ArialMT
302.0,519.4,o,10.0,BCDFEE+ArialMT
307.7,519.4,l,10.0,BCDFEE+ArialMT
309.8,519.4,",",10.0,BCDFEE+ArialMT
312.6,519.4, ,10.0,BCDFEE+ArialMT
315.4,519.4,d,10.0,BCDFEE+ArialMT
321.0,519.4,e,10.0,BCDFEE+ArialMT
326.5,519.4,m,10.0,BCDFEE+ArialMT
334.8,519.4,o,10.0,BCDFEE+ArialMT
340.4,519.4,n,10.0,BCDFEE+ArialMT
345.9,519.4,s,10.0,BCDFEE+ArialMT
350.9,519.4,t,10.0,BCDFEE+ArialMT
353.7,519.4,r,10.0,BCDFEE+ArialMT
357.1,519.4,a,10.0,BCDFEE+ArialMT
362.6,519.4,t,10.0,BCDFEE+ArialMT
365.4,519.4,i,10.0,BCDFEE+ArialMT
367.6,519.4,n,10.0,BCDFEE+ArialMT
373.1,519.4,g,10.0,BCDFEE+ArialMT
378.6,519.4, ,10.0,BCDFEE+ArialMT
381.4,519.4,h,10.0,BCDFEE+ArialMT
387.0,519.4,o,10.0,BCDFEE+ArialMT
392.6,519.4,w,10.0,BCDFEE+ArialMT
399.8,519.4, ,10.0,BCDFEE+ArialMT
402.5,519.4,b,10.0,BCDFEE+ArialMT
408.0,519.4,r,10.0,BCDFEE+ArialMT
411.5,519.4,u,10.0,BCDFEE+ArialMT
417.0,519.4,t,10.0,BCDFEE+ArialMT
419.8,519.4,e,10.0,BCDFEE+ArialMT
425.3,519.4, ,10.0,BCDFEE+ArialMT
428.2,519.4,f,10.0,BCDFEE+ArialMT
430.9,519.4,o,10.0,BCDFEE+ArialMT
436.5,519.4,r,10.0,BCDFEE+ArialMT
439.8,519.4,c,10.0,BCDFEE+ArialMT
444.8,519.4,e,10.0,BCDFEE+ArialMT
450.4,519.4, ,10.0,BCDFEE+ArialMT
453.1,519.4,a,10.0,BCDFEE+ArialMT
458.6,519.4,t,10.0,BCDFEE+ArialMT
461.4,519.4,t,10.0,BCDFEE+ArialMT
464.2,519.4,a,10.0,BCDFEE+ArialMT
469.7,519.4,c,10.0,BCDFEE+ArialMT
474.7,519.4,k,10.0,BCDFEE+ArialMT
479.7,519.4,s,10.0,BCDFEE+ArialMT
484.8,519.4, ,10.0,BCDFEE+ArialMT
487.5,519.4,w,10.0,BCDFEE+ArialMT
494.7,519.4,o,10.0,BCDFEE+ArialMT
500.3,519.4,r,10.0,BCDFEE+ArialMT
503.6,519.4,k,10.0,BCDFEE+ArialMT
508.6,519.4, ,10.0,BCDFEE+ArialMT
511.4,519.4,a,10.0,BCDFEE+ArialMT
516.9,519.4,n,10.0,BCDFEE+ArialMT
522.5,519.4,d,10.0,BCDFEE+ArialMT
528.1,519.4, ,10.0,BCDFEE+ArialMT
64.3,530.9,e,10.0,BCDFEE+ArialMT
69.9,530.9,x,10.0,BCDFEE+ArialMT
74.9,530.9,p,10.0,BCDFEE+ArialMT
80.4,530.9,l,10.0,BCDFEE+ArialMT
82.6,530.9,o,10.0,BCDFEE+ArialMT
88.1,530.9,r,10.0,BCDFEE+ArialMT
91.6,530.9,i,10.0,BCDFEE+ArialMT
93.7,530.9,n,10.0,BCDFEE+ArialMT
99.3,530.9,g,10.0,BCDFEE+ArialMT
104.8,530.9, ,10.0,BCDFEE+ArialMT
107.6,530.9,p,10.0,BCDFEE+ArialMT
113.2,530.9,a,10.0,BCDFEE+ArialMT
118.7,530.9,s,10.0,BCDFEE+ArialMT
123.7,530.9,s,10.0,BCDFEE+ArialMT
128.7,530.9,w,10.0,BCDFEE+ArialMT
135.9,530.9,o,10.0,BCDFEE+ArialMT
141.5,530.9,r,10.0,BCDFEE+ArialMT
144.8,530.9,d,10.0,BCDFEE+ArialMT
150.3,530.9, ,10.0,BCDFEE+ArialMT
153.1,530.9,s,10.0,BCDFEE+ArialMT
158.1,530.9,t,10.0,BCDFEE+ArialMT
160.9,530.9,r,10.0,BCDFEE+ArialMT
164.2,530.9,e,10.0,BCDFEE+ArialMT
169.7,530.9,n,10.0,BCDFEE+ArialMT
175.3,530.9,g,10.0,BCDFEE+ArialMT
180.9,530.9,t,10.0,BCDFEE+ArialMT
183.7,530.9,h,10.0,BCDFEE+ArialMT
189.3,530.9,",",10.0,BCDFEE+ArialMT
192.0,530.9, ,10.0,BCDFEE+ArialMT
194.8,530.9,a,10.0,BCDFEE+ArialMT
200.3,530.9,t,10.0,BCDFEE+ArialMT
203.1,530.9,t,10.0,BCDFEE+ArialMT
205.9,530.9,a,10.0,BCDFEE+ArialMT
211.5,530.9,c,10.0,BCDFEE+ArialMT
216.5,530.9,k,10.0,BCDFEE+ArialMT
221.5,530.9, ,10.0,BCDFEE+ArialMT
224.3,530.9,e,10.0,BCDFEE+ArialMT
229.8,530.9,f,10.0,BCDFEE+ArialMT
232.5,530.9,f,10.0,BCDFEE+ArialMT
235.3,530.9,i,10.0,BCDFEE+ArialMT
237.4,530.9,c,10.0,BCDFEE+ArialMT
242.6,530.9,i,10.0,BCDFEE+ArialMT
244.8,530.9,e,10.0,BCDFEE+ArialMT
250.3,530.9,n,10.0,BCDFEE+ArialMT
255.8,530.9,c,10.0,BCDFEE+ArialMT
260.8,530.9,y,10.0,BCDFEE+ArialMT
265.9,530.9,",",10.0,BCDFEE+ArialMT
268.6,530.9, ,10.0,BCDFEE+ArialMT
271.4,530.9,a,10.0,BCDFEE+ArialMT
277.0,530.9,n,10.0,BCDFEE+ArialMT
282.5,530.9,d,10.0,BCDFEE+ArialMT
288.0,530.9, ,10.0,BCDFEE+ArialMT
290.8,530.9,m,10.0,BCDFEE+ArialMT
299.2,530.9,i,10.0,BCDFEE+ArialMT
301.3,530.9,t,10.0,BCDFEE+ArialMT
304.2,530.9,i,10.0,BCDFEE+ArialMT
306.4,530.9,g,10.0,BCDFEE+ArialMT
311.9,530.9,a,10.0,BCDFEE+ArialMT
317.4,530.9,t,10.0,BCDFEE+ArialMT
320.3,530.9,i,10.0,BCDFEE+ArialMT
322.4,530.9,o,10.0,BCDFEE+ArialMT
328.1,530.9,n,10.0,BCDFEE+ArialMT
333.6,530.9, ,10.0,BCDFEE+ArialMT
336.4,530.9,t,10.0,BCDFEE+ArialMT
339.1,530.9,e,10.0,BCDFEE+ArialMT
344.6,530.9,c,10.0,BCDFEE+ArialMT
349.6,530.9,h,10.0,BCDFEE+ArialMT
355.3,530.9,n,10.0,BCDFEE+ArialMT
360.8,530.9,i,10.0,BCDFEE+ArialMT
363.0,530.9,q,10.0,BCDFEE+ArialMT
368.6,530.9,u,10.0,BCDFEE+ArialMT
374.1,530.9,e,10.0,BCDFEE+ArialMT
379.6,530.9,s,10.0,BCDFEE+ArialMT
384.6,530.9,.,10.0,BCDFEE+ArialMT
387.9,530.0, ,11.0,BCDFEE+ArialMT
46.3,544.6,•,11.0,BCDHEE+SymbolMT
51.4,544.5, ,11.0,BCDFEE+ArialMT
64.3,545.4,T,10.0,BCDEEE+Arial-BoldMT
70.4,545.4,e,10.0,BCDEEE+Arial-BoldMT
76.0,545.4,c,10.0,BCDEEE+Arial-BoldMT
81.5,545.4,h,10.0,BCDEEE+Arial-BoldMT
87.6,545.4,:,10.0,BCDEEE+Arial-BoldMT
90.9,545.4, ,10.0,BCDEEE+Arial-BoldMT
93.7,545.4,P,10.0,BCDFEE+ArialMT
100.3,545.4,y,10.0,BCDFEE+ArialMT
105.4,545.4,t,10.0,BCDFEE+ArialMT
108.1,545.4,h,10.0,BCDFEE+ArialMT
113.8,545.4,o,10.0,BCDFEE+ArialMT
119.3,545.4,n,10.0,BCDFEE+ArialMT
124.8,545.4,",",10.0,BCDFEE+ArialMT
127.6,545.4, ,10.0,BCDFEE+ArialMT
130.4,545.4,W,10.0,BCDFEE+ArialMT
139.8,545.4,i,10.0,BCDFEE+ArialMT
142.0,545.4,r,10.0,BCDFEE+ArialMT
145.3,545.4,e,10.0,BCDFEE+ArialMT
150.8,545.4,s,10.0,BCDFEE+ArialMT
155.8,545.4,h,10.0,BCDFEE+ArialMT
161.5,545.4,a,10.0,BCDFEE+ArialMT
167.0,545.4,r,10.0,BCDFEE+ArialMT
170.3,545.4,k,10.0,BCDFEE+ArialMT
175.4,545.4,",",10.0,BCDFEE+ArialMT
178.2,545.4, ,10.0,BCDFEE+ArialMT
181.0,545.4,N,10.0,BCDFEE+ArialMT
188.2,545.4,m,10.0,BCDFEE+ArialMT
196.5,545.4,a,10.0,BCDFEE+ArialMT
202.0,545.4,p,10.0,BCDFEE+ArialMT
207.5,545.4,",",10.0,BCDFEE+ArialMT
210.4,545.4, ,10.0,BCDFEE+ArialMT
213.2,545.4,D,10.0,BCDFEE+ArialMT
220.4,545.4,j,10.0,BCDFEE+ArialMT
222.6,545.4,a,10.0,BCDFEE+ArialMT
228.2,545.4,n,10.0,BCDFEE+ArialMT
233.7,545.4,g,10.0,BCDFEE+ArialMT
239.3,545.4,o,10.0,BCDFEE+ArialMT
244.8,545.4,.,10.0,BCDFEE+ArialMT
247.8,544.5, ,11.0,BCDEEE+Arial-BoldMT
33.6,556.0,C,12.0,BCDFEE+ArialMT
43.0,558.0,E,9.5,BCDFEE+ArialMT
49.9,558.0,R,9.5,BCDFEE+ArialMT
57.3,558.0,T,9.5,BCDFEE+ArialMT
63.6,558.0,I,9.5,BCDFEE+ArialMT
66.4,558.0,F,9.5,BCDFEE+ArialMT
72.6,558.0,I,9.5,BCDFEE+ArialMT
75.4,558.0,C,9.5,BCDFEE+ArialMT
82.9,558.0,A,9.5,BCDFEE+ArialMT
89.9,558.0,T,9.5,BCDFEE+ArialMT
96.0,558.0,E,9.5,BCDFEE+ArialMT
102.8,558.0,S,9.5,BCDFEE+ArialMT
109.8,556.0, ,12.0,BCDFEE+ArialMT
46.3,572.5,•,10.0,BCDHEE+SymbolMT
50.9,572.4, ,10.0,BCDFEE+ArialMT
64.3,572.4,S,10.0,BCDFEE+ArialMT
70.9,572.4,o,10.0,BCDFEE+ArialMT
76.5,572.4,c,10.0,BCDFEE+ArialMT
81.5,572.4,i,10.0,BCDFEE+ArialMT
83.7,572.4,a,10.0,BCDFEE+ArialMT
89.3,572.4,l,10.0,BCDFEE+ArialMT
91.5,572.4, ,10.0,BCDFEE+ArialMT
94.2,572.4,N,10.0,BCDFEE+ArialMT
101.5,572.4,e,10.0,BCDFEE+ArialMT
107.1,572.4,t,10.0,BCDFEE+ArialMT
109.8,572.4,w,10.0,BCDFEE+ArialMT
117.0,572.4,o,10.0,BCDFEE+ArialMT
122.5,572.4,r,10.0,BCDFEE+ArialMT
125.9,572.4,k,10.0,BCDFEE+ArialMT
130.9,572.4,s,10.0,BCDFEE+ArialMT
136.0,572.4, ,10.0,BCDFEE+ArialMT
138.4,572.4,|,10.0,BCDFEE+ArialMT
141.0,572.4, ,10.0,BCDFEE+ArialMT
143.3,572.4,N,10.0,BCDFEE+ArialMT
150.5,572.4,P,10.0,BCDFEE+ArialMT
157.0,572.4,T,10.0,BCDFEE+ArialMT
163.1,572.4,E,10.0,BCDFEE+ArialMT
169.6,572.4,L,10.0,BCDFEE+ArialMT
175.1,572.4, ,10.0,BCDJEE+Arial-ItalicMT
177.8,572.4,|,10.0,BCDFEE+ArialMT
180.3,572.4, ,10.0,BCDKEE+Arial-BoldItalicMT
183.1,572.4,L,10.0,BCDEEE+Arial-BoldMT
189.0,572.4,i,10.0,BCDEEE+Arial-BoldMT
191.7,572.4,n,10.0,BCDEEE+Arial-BoldMT
197.7,572.4,k,10.0,BCDEEE+Arial-BoldMT
203.2,572.4, ,10.0,BCDJEE+Arial-ItalicMT
518.1,572.4, ,10.0,BCDJEE+Arial-ItalicMT
520.9,572.4,M,10.0,BCDFEE+ArialMT
529.2,572.4,a,10.0,BCDFEE+ArialMT
534.7,572.4,y,10.0,BCDFEE+ArialMT
539.8,572.4, ,10.0,BCDFEE+ArialMT
542.3,572.4,2,10.0,BCDFEE+ArialMT
547.7,572.4,0,10.0,BCDFEE+ArialMT
553.0,572.4,2,10.0,BCDFEE+ArialMT
558.4,572.4,5,10.0,BCDFEE+ArialMT
563.8,572.4, ,10.0,BCDFEE+ArialMT
46.3,586.4,•,10.0,BCDHEE+SymbolMT
50.9,586.3, ,10.0,BCDFEE+ArialMT
64.3,586.3,S,10.0,BCDFEE+ArialMT
70.9,586.3,Q,10.0,BCDFEE+ArialMT
78.7,586.3,L,10.0,BCDFEE+ArialMT
84.3,586.3, ,10.0,BCDFEE+ArialMT
87.0,586.3,F,10.0,BCDFEE+ArialMT
93.1,586.3,o,10.0,BCDFEE+ArialMT
98.7,586.3,r,10.0,BCDFEE+ArialMT
102.0,586.3, ,10.0,BCDFEE+ArialMT
104.8,586.3,D,10.0,BCDFEE+ArialMT
112.1,586.3,a,10.0,BCDFEE+ArialMT
117.6,586.3,t,10.0,BCDFEE+ArialMT
120.4,586.3,a,10.0,BCDFEE+ArialMT
125.9,586.3, ,10.0,BCDFEE+ArialMT
128.7,586.3,S,10.0,BCDFEE+ArialMT
135.3,586.3,c,10.0,BCDFEE+ArialMT
140.4,586.3,i,10.0,BCDFEE+ArialMT
142.5,586.3,e,10.0,BCDFEE+ArialMT
148.2,586.3,n,10.0,BCDFEE+ArialMT
153.7,586.3,c,10.0,BCDFEE+ArialMT
158.7,586.3,e,10.0,BCDFEE+ArialMT
164.3,586.3, ,10.0,BCDFEE+ArialMT
166.7,586.3,|,10.0,BCDFEE+ArialMT
169.2,586.3, ,10.0,BCDFEE+ArialMT
171.7,586.3,C,10.0,BCDFEE+ArialMT
178.5,586.3,o,10.0,BCDFEE+ArialMT
183.8,586.3,u,10.0,BCDFEE+ArialMT
188.9,586.3,r,10.0,BCDFEE+ArialMT
191.9,586.3,s,10.0,BCDFEE+ArialMT
196.6,586.3,e,10.0,BCDFEE+ArialMT
201.6,586.3,r,10.0,BCDFEE+ArialMT
204.6,586.3,a,10.0,BCDFEE+ArialMT
209.8,586.3, ,10.0,BCDFEE+ArialMT
212.2,586.3,|,10.0,BCDFEE+ArialMT
214.4,586.3, ,10.0,BCDFEE+ArialMT
216.8,586.3,L,10.0,BCDEEE+Arial-BoldMT
222.5,586.3,i,10.0,BCDEEE+Arial-BoldMT
224.8,586.3,n,10.0,BCDEEE+Arial-BoldMT
230.6,586.3,k,10.0,BCDEEE+Arial-BoldMT
235.6,586.3, ,10.0,BCDJEE+Arial-ItalicMT
514.5,586.3, ,10.0,BCDJEE+Arial-ItalicMT
517.3,586.3, ,10.0,BCDJEE+Arial-ItalicMT
520.1,586.3, ,10.0,BCDJEE+Arial-ItalicMT
522.8,586.3,J,10.0,BCDFEE+ArialMT
527.9,586.3,u,10.0,BCDFEE+ArialMT
533.4,586.3,l,10.0,BCDFEE+ArialMT
535.6,586.3, ,10.0,BCDFEE+ArialMT
538.1,586.3,2,10.0,BCDFEE+ArialMT
543.5,586.3,0,10.0,BCDFEE+ArialMT
548.8,586.3,2,10.0,BCDFEE+ArialMT
554.2,586.3,4,10.0,BCDFEE+ArialMT
559.6,586.3, ,10.0,BCDFEE+ArialMT
46.3,600.3,•,10.0,BCDHEE+SymbolMT
50.9,600.3, ,10.0,BCDFEE+ArialMT
64.3,600.3,R,10.0,BCDFEE+ArialMT
71.5,600.3,e,10.0,BCDFEE+ArialMT
77.1,600.3,s,10.0,BCDFEE+ArialMT
82.1,600.3,p,10.0,BCDFEE+ArialMT
87.6,600.3,o,10.0,BCDFEE+ArialMT
93.1,600.3,n,10.0,BCDFEE+ArialMT
98.7,600.3,s,10.0,BCDFEE+ArialMT
103.7,600.3,i,10.0,BCDFEE+ArialMT
105.8,600.3,v,10.0,BCDFEE+ArialMT
110.9,600.3,e,10.0,BCDFEE+ArialMT
116.5,600.3, ,10.0,BCDFEE+ArialMT
119.3,600.3,W,10.0,BCDFEE+ArialMT
128.7,600.3,e,10.0,BCDFEE+ArialMT
134.3,600.3,b,10.0,BCDFEE+ArialMT
139.8,600.3, ,10.0,BCDFEE+ArialMT
142.5,600.3,D,10.0,BCDFEE+ArialMT
149.8,600.3,e,10.0,BCDFEE+ArialMT
155.4,600.3,s,10.0,BCDFEE+ArialMT
160.4,600.3,i,10.0,BCDFEE+ArialMT
162.5,600.3,g,10.0,BCDFEE+ArialMT
168.2,600.3,n,10.0,BCDFEE+ArialMT
173.8,600.3,|,10.0,BCDFEE+ArialMT
176.3,600.3, ,10.0,BCDFEE+ArialMT
179.0,600.3,F,10.0,BCDFEE+ArialMT
